id,tagName,url,avatarUrl
3860,2022「博客之星」大赛,https://bbs.csdn.net/forums/blogstar2022,"https://img-community.csdnimg.cn/avatar/42ca66bf190a4e9a84470eba9d1d6d73.png?x-oss-process=image/resize,m_fixed,h_88,w_88"
4375,“信息安全评估”中高职网络空间安全社区,https://bbs.csdn.net/forums/zzwlaq,https://img-community.csdnimg.cn/avatar/0e9eebe0765c4fd8aca71949a78f6296.png
45125,大学生学习挑战赛专区,https://bbs.csdn.net/forums/08646cac6d284dcfbd60a4bc4178e0ae,https://img-community.csdnimg.cn/avatar/b06ad2ea6d5b4737a162dbda21e69a88.png
95065,CTF萌新圈,https://bbs.csdn.net/forums/5a7f1f3451984935b92312f996528b55,https://img-community.csdnimg.cn/avatar/bc8692528fb14b1da90b8fa3aaf95dae.png
99192,Rotten战队（CTF）,https://bbs.csdn.net/forums/0d5c21230e074b0e88ed4b325c65985f,"https://img-community.csdnimg.cn/avatar/157795c0686c45879de1e95d4697fee2.png?x-oss-process=image/resize,m_fixed,h_88,w_88"
3230,健身社区,https://bbs.csdn.net/forums/gymfan,https://img-community.csdnimg.cn/avatar/cbb19ae2d9e8429aa7720a2b8557607e.png
4269,开发者激励活动,https://bbs.csdn.net/forums/GreaterWMS,https://img-community.csdnimg.cn/avatar/ba29ba10b67a4e30b9ca6fac036dcecd.png
37645,山东网安菜鸡,https://bbs.csdn.net/forums/aa05217d7c7e49e28dc1655560be05da,https://img-community.csdnimg.cn/avatar/6832a957ff3e4994ab90953794479df2.png
942934,信息安全管理与评估,https://bbs.csdn.net/forums/5cd2ab26cfbf420aa9bd0eddcc582f1a,"https://img-community.csdnimg.cn/avatar/49afe585db394250b9942211bbceca1c.png?x-oss-process=image/resize,m_fixed,h_88,w_88"
33601,Fei鱼-计算机大赛社区,https://bbs.csdn.net/forums/656069f3b2a444e98bf96955f2d7ad91,"https://img-community.csdnimg.cn/avatar/cd4f49385a05410dafb93478595430a8.png?x-oss-process=image/resize,m_fixed,h_88,w_88"
33573,Rambo.Fan,https://bbs.csdn.net/forums/Deepracer,https://img-community.csdnimg.cn/avatar/afaed057fa6f461f8465da9f0905020c.png
33384,Kaggle竞赛社区,https://bbs.csdn.net/forums/kagglecompetitions,"https://img-community.csdnimg.cn/avatar/e0fde834398a4168969fe1c824d9b87c.jpg?x-oss-process=image/resize,m_fixed,h_88,w_88"
