id,tagName,url,avatarUrl
123,Windows客户端使用,https://bbs.csdn.net/forums/Windows7,"https://img-community.csdnimg.cn/avatar/33ba40ba4b1c4296b12b9bb7335a0fc0.png?x-oss-process=image/resize,m_fixed,h_88,w_88"
127,VC/MFC,https://bbs.csdn.net/forums/VC_Basic,"https://img-community.csdnimg.cn/avatar/666d6d17e5774672af753dd112cb43f4.png?x-oss-process=image/resize,m_fixed,h_88,w_88"
293,安全技术/病毒,https://bbs.csdn.net/forums/WindowsSecurity,"https://img-community.csdnimg.cn/avatar/a2c28e1aee3647beba6d15a5d2e330d9.png?x-oss-process=image/resize,m_fixed,h_88,w_88"
130,WPF/Silverlight,https://bbs.csdn.net/forums/Silverlight,"https://img-community.csdnimg.cn/avatar/9ddd71aca26e43868e1df1ff53089c5d.png?x-oss-process=image/resize,m_fixed,h_88,w_88"
138,Windows客户端开发,https://bbs.csdn.net/forums/WindowsMobile,"https://img-community.csdnimg.cn/avatar/3bd92056efb643689ad008cd6fd50a14.png?x-oss-process=image/resize,m_fixed,h_88,w_88"
242,Windows Server,https://bbs.csdn.net/forums/WinNT2000XP2003,"https://img-community.csdnimg.cn/avatar/a71b8ac69c1c4f3a8d181605ae27c235.png?x-oss-process=image/resize,m_fixed,h_88,w_88"
221,windows网络管理与配置,https://bbs.csdn.net/forums/NetworkConfiguration,"https://img-community.csdnimg.cn/avatar/6eed68a2635c4b1385dfdc0d7a4c6c57.png?x-oss-process=image/resize,m_fixed,h_88,w_88"
259,一般软件使用,https://bbs.csdn.net/forums/WindowsBase,"https://img-community.csdnimg.cn/avatar/ebafbaed924a4be6abd99c65ab7a295d.png?x-oss-process=image/resize,m_fixed,h_88,w_88"
256501,小5聊基础,https://bbs.csdn.net/forums/220d13a9168142c5b0b4c3946dcf506f,https://img-community.csdnimg.cn/avatar/af335d9c101445e7a8354511af583c51.png
4071,PowerApps特工队,https://bbs.csdn.net/forums/powerapps,"https://img-community.csdnimg.cn/avatar/e2071196bcf14be8b10e0e9835b1ee42.PNG?x-oss-process=image/resize,m_fixed,h_88,w_88"
385540,微软技术分享社区,https://bbs.csdn.net/forums/ab0b3a49031d414ca2a2fdd3350e463a,"https://img-community.csdnimg.cn/avatar/1c0a7b0a19f04be9bb5b4a00ce0d993d.jpg?x-oss-process=image/resize,m_fixed,h_88,w_88"
91930,或与且与或非,https://bbs.csdn.net/forums/abe45517a0af4ba69d21b4ab0a15ca81,"https://img-community.csdnimg.cn/avatar/c702fc562871431291a186a58f74661d.jpg?x-oss-process=image/resize,m_fixed,h_88,w_88"
937408,DotNetGuide技术社区,https://bbs.csdn.net/forums/e4b4f8b7c779425ab1b99e1431ac5694,https://img-community.csdnimg.cn/avatar/89fb4fa8ec6943e3a5d0f1eddade9192.png
256848,五一的C/C++社区之旅,https://bbs.csdn.net/forums/f3f760386f7a4ccc90bb5c24813db66f,https://img-community.csdnimg.cn/avatar/833bea0391a24e9daf2f9886d16e744a.png
