id,tagName,url,avatarUrl
3247,石臻臻的杂货铺,https://bbs.csdn.net/forums/kafkaplanet,https://img-community.csdnimg.cn/avatar/aebdcfd883d4451ab3e29145d2893288.png
34115,云原生,https://bbs.csdn.net/forums/yys,"https://img-community.csdnimg.cn/avatar/12fe499a59ed4253b368a28b27764147.jpg?x-oss-process=image/resize,m_fixed,h_88,w_88"
31482,RPC学习分享(Java),https://bbs.csdn.net/forums/RPC_Study,https://img-community.csdnimg.cn/avatar/d7fa8d4922b04af09715757a257c281f.png
352798,API7.ai 技术团队,https://bbs.csdn.net/forums/API7,https://img-community.csdnimg.cn/avatar/94e0cd41d88e4b518879fc1bf7135334.png
338010,胖天才小朱（怀玉）,https://bbs.csdn.net/forums/4ec5689e651f4533a084de197843abc6,https://img-community.csdnimg.cn/avatar/b3f3527bfd6a41a98cec88d01c3dd90c.png
82290,基于Netty的RPC开源社区,https://bbs.csdn.net/forums/b5de557c036f4860a5063a05a3436aab,https://img-community.csdnimg.cn/avatar/0233405d844f47f49011631109882be3.png
34660,创意工作者们的社区,https://bbs.csdn.net/forums/62a6a98048304850adced3a31f482349,https://img-community.csdnimg.cn/avatar/00c28afaf8f8409b84b3ded44de08cc3.png
33161,顶顶通呼叫中心中间件,https://bbs.csdn.net/forums/ddrj,https://img-community.csdnimg.cn/avatar/56ed6fd363114105aa67e2327cedb1a1.png
